#OTU ID	100143.518580	100015.518484	7018.518543	7908.518449	7130.518412	100169.518565	7200.518492	100109.518535	7116.518582	100128.518606	100226.518568	7860.518628	7156.518603	7064.518605	100164.518477	7844.518483	100171.518431	7175A.518465	7911.518610	100090.518522	100222.518527	100183.518534	100229.518461	100144.518438	100074.518549	7134.518478	100080.518564	100217.518532	7035.518441	7154.518540	7111.518557	7185.518510	100058.518558	7085.518538	100086.518445	7003A.518421	7124.518456	100187.518520	100204.518576	7037.518494	7251.518620	100162.518486	100209.518521	100115.518501	100210.518471	7117.518601	100228.518607	7225.518586	7123.518425	7662.518467	100176.518428	100168.518433	7615.518480	100091.518616	100180.518633	100047.518573	100216.518525	100068.518524	100092.518547	100195.518533	7052.518627	100214.518546	7298.518487	7250.518632	7181.518444	100016.518511	100095.518439	7022.518408	7164.518567	100212.518635	7126.518593	7624.518453	7284.518415	7043.518584	7847.518410	7079.518420	7347.518482	100174.518479	7912.518472	7003B.518502	100170.518505	7160.518450	7584.518542	100102.518495	100198.518598	100089.518493	7077A.518619	100177.518639	100088.518508	7021.518414	100043.518608	7221.518407	100184.518455	100190.518464	100206.518507	100163.518435	100060.518463	100191.518602	7610.518590	100075.518638	100150.518562	100166.518474	100220.518611	7265.518485	100155.518528	7862.518458	100203.518476	100234.518587	100105.518417	100219.518561	7848.518594	100106.518634	100087.518466	7910.518536	100158.518625	100154.518504	7861.518583	100104.518418	7906.518589	100072.518459	7614.518614	100196.518609	100096.518617	7228.518575	7175B.518531	100165.518637	100078.518434	7909.518566	100173.518499	7129.518517	7174.518530	7899.518560	100101.518475	100161.518473	100181.518440	7059.518423	100224.518460	100225.518544	7102.518624	7859.518618	100207.518411	100233.518613	100003.518448	100221.518509	100048.518556	100172.518574	100151.518550	100197.518442	100084.518559	100178.518498	100083.518623	7356.518615	7141.518426	100049.518571	7904.518600	7879.518469	100160.518588	100107.518577	7355.518516	100117.518496	100046.518563	100062.518413	7621.518630	7385.518529	7313.518451	100071.518514	100227.518592	100188.518595	7870.518457	100052.518548	100182.518578	7858.518581	100099.518597	7039.518631	100156.518612	7287.518604	100051.518513	7168.518409	100200.518491	7664.518599	7097.518454	7855.518447	7749.518424	100205.518470	100192.518621	100211.518437	100065.518569	7153.518481	7871.518452	100202.518422	100001.518462	7365.518636	100100.518579	7077B.518429	7072.518488	7295.518416	7178B.518427	100167.518552	100085.518596	7007.518570	7178A.518497	7135.518591	100079.518554	7429.518443	100009.518585	100077.518436	7325.518490	7361.518432	100070.518622	7049.518541	7267.518468	7010.518553	7094B.518430	7145.518545	7125.518489	7242B.518626	7061.518629	7094C.518506	7775.518537	7094A.518503	7352.518512	7594.518572	7233.518551	7632.518526	7095.518539	7454.518419	7360.518446	100157.518518	7016.518555	100175.518515	7242A.518519	7646.518523	100139.518500
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	229	29	386	53	11	36	2	25	166	20	11	18	2	175	26	4	106	3	63	35	0	40	17	6	1	60	65	690	20	347	2	284	321	28	12	27	15	126	59	12	12	201	119	7	4	11	578	15	15	1	567	184	11	353	301	36	127	182	68	291	375	51	17	12	62	58	5	39	59	38	7	1	1	33	136	5	2	102	419	9	12	9	3	140	9	58	3	24	60	4	34	19	10	503	4	10	16	6	0	11	6	9	66	15	364	57	3	27	40	34	19	3	1	55	2	3	11	98	66	36	0	6	10	7	0	21	83	4	21	258	7	5	476	0	25	2	32	632	10	3	7	37	44	421	28	10	4	182	6	12	16	0	13	1	6	16	3	12	25	317	538	14	13	1	0	19	54	1	4	209	1	58	32	1	61	0	120	4	10	4	0	21	4	113	23	58	11	3	2	9	29	0	41	2	11	0	3	8	1	2	3	1	3	4	616	74	11	0	5	36	4	0	32	1	3	3	4	5	1	0	0	1	1	21	0	8	34	0	0	53	0	1	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	0	526	0	0	0	0	0	3	0	68	3	159	0	0	394	10	14	97	0	111	68	0	38	236	1	1	1	1	16	1	89	4	2	140	44	14	0	0	25	0	10	153	1	0	311	101	0	0	18	0	0	221	0	1	2	130	229	180	0	0	20	0	1	0	0	31	6	0	265	160	56	154	15	5	10	1	9	0	0	0	2	0	0	0	516	126	0	0	262	6	0	0	117	0	0	2	194	1041	0	0	171	36	0	15	15	0	5	0	0	50	2	28	0	0	24	3	27	7	104	242	3	0	30	360	20	2	0	0	0	26	5	15	0	33	0	0	17	0	0	0	24	1	29	0	40	1	0	62	61	43	0	17	395	0	222	0	0	14	12	21	6	0	73	0	2	91	0	5	1	428	0	0	0	21	0	8	26	0	1	18	4	0	0	179	240	0	2	10	2	357	30	0	0	0	31	28	5	0	10	0	13	48	0	31	0	14	2	0	792	32	0	0	0	1	4	0	0	0	18	0	0	0	0	1	0	0	0	0	0	25	5	0	0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	156	191	30	0	2370	0	2996	296	280	25	221	334	343	1	1397	152	129	445	1	309	351	17	212	472	130	65	12	2	564	155	170	1810	24	2255	245	501	960	3	43	417	3498	738	0	0	1675	1725	2	499	842	6	0	477	18	5	88	865	1250	394	6	0	794	0	257	0	0	41	906	1	2691	1156	2249	4	309	176	89	70	182	4	56	335	212	858	63	0	622	258	34	3	385	416	1086	2506	853	12	1094	35	484	316	282	113	169	841	113	1359	9	3	39	0	180	407	70	261	0	5	80	160	70	97	78	159	240	0	85	2823	691	95	218	10	154	760	2883	136	578	64	507	2	231	2	2179	274	124	223	180	0	174	112	82	154	310	5	714	433	659	94	537	2	0	26	132	61	10	18	266	46	434	100	365	226	84	930	132	26	168	100	0	359	244	424	85	49	1572	7	112	246	170	1014	26	1193	78	399	383	83	1	8	705	9	469	0	239	134	350	1762	0	620	23	201	326	278	170	11	0	238	214	90	122	33	777	241	114	66	24	917	28	523	1	12	39	1	147	518	40	0	0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens	0	46	0	121	1	0	0	13	0	0	239	135	0	0	0	8	69	0	271	16	53	289	27	34	40	3	266	105	0	160	0	13	0	20	0	0	15	0	103	63	14	58	0	0	0	0	168	0	65	3	0	0	0	0	71	0	39	0	102	239	0	23	6	36	0	76	268	0	0	7	14	0	0	1	34	4	1	0	135	6	96	0	0	0	0	29	1	0	18	1	0	0	0	28	0	0	0	1	0	0	67	10	0	0	27	0	0	340	0	0	18	26	0	186	0	27	214	111	0	0	0	346	203	4	0	60	0	57	65	8	29	0	15	11	25	0	8	0	97	1	70	98	0	0	0	47	0	0	0	0	11	14	9	51	28	43	0	139	0	15	69	0	0	0	2	21	0	0	0	22	0	35	84	0	172	0	43	7	22	6	35	0	0	68	0	0	0	4	0	2	363	1	0	2	0	23	2	2	16	0	2	0	0	1	0	0	0	5	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	5	0	83	0	0	179	0	0	0	435	0	25	18	0	0	19	5	0	0	16	25	56	1	1	0	0	436	83	0	85	0	5	0	0	14	16	0	1	357	0	0	14	269	0	1	2	99	0	0	0	4	4	0	99	98	35	6	2	20	1	0	22	0	43	81	9	28	0	0	0	5	0	1	9	87	0	0	0	112	0	15	0	3	101	23	5	0	0	0	8	26	0	0	205	12	12	0	0	0	12	73	19	28	4	54	0	0	45	0	187	31	16	3	82	6	0	0	0	7	26	0	30	82	0	0	27	0	86	31	26	0	0	1	33	0	1	1	24	16	6	166	14	50	2	827	15	0	15	11	0	97	7	0	0	0	14	1560	25	4	5	0	11	1	0	0	0	2	0	32	1	0	16	5	0	0	4	105	0	19	1	0	2	0	29	35	0	38	1	0	0	0	0	0	5	1	0	1	20	11	0	0	0	11	0	0	2	0	0	0	0	8	3	0	20	0	0	0	0	20	0	0	0	4	1	0	4	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii;t__Methanobrevibacter smithii ATCC 35061	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter smithii	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera stadtmanae;t__Methanosphaera stadtmanae DSM 3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	1	0	0	0	88	0	0	0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum anthropi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
