#OTU ID	100143.518580	100015.518484	7018.518543	7908.518449	7130.518412	100169.518565	7200.518492	100109.518535	7116.518582	100128.518606	100226.518568	7860.518628	7156.518603	7064.518605	100164.518477	7844.518483	100171.518431	7175A.518465	7911.518610	100090.518522	100222.518527	100183.518534	100229.518461	100144.518438	100074.518549	7134.518478	100080.518564	100217.518532	7035.518441	7154.518540	7111.518557	7185.518510	100058.518558	7085.518538	100086.518445	7003A.518421	7124.518456	100187.518520	100204.518576	7037.518494	7251.518620	100162.518486	100209.518521	100115.518501	100210.518471	7117.518601	100228.518607	7225.518586	7123.518425	7662.518467	100176.518428	100168.518433	7615.518480	100091.518616	100180.518633	100047.518573	100216.518525	100068.518524	100092.518547	100195.518533	7052.518627	100214.518546	7298.518487	7250.518632	7181.518444	100016.518511	100095.518439	7022.518408	7164.518567	100212.518635	7126.518593	7624.518453	7284.518415	7043.518584	7847.518410	7079.518420	7347.518482	100174.518479	7912.518472	7003B.518502	100170.518505	7160.518450	7584.518542	100102.518495	100198.518598	100089.518493	7077A.518619	100177.518639	100088.518508	7021.518414	100043.518608	7221.518407	100184.518455	100190.518464	100206.518507	100163.518435	100060.518463	100191.518602	7610.518590	100075.518638	100150.518562	100166.518474	100220.518611	7265.518485	100155.518528	7862.518458	100203.518476	100234.518587	100105.518417	100219.518561	7848.518594	100106.518634	100087.518466	7910.518536	100158.518625	100154.518504	7861.518583	100104.518418	7906.518589	100072.518459	7614.518614	100196.518609	100096.518617	7228.518575	7175B.518531	100165.518637	100078.518434	7909.518566	100173.518499	7129.518517	7174.518530	7899.518560	100101.518475	100161.518473	100181.518440	7059.518423	100224.518460	100225.518544	7102.518624	7859.518618	100207.518411	100233.518613	100003.518448	100221.518509	100048.518556	100172.518574	100151.518550	100197.518442	100084.518559	100178.518498	100083.518623	7356.518615	7141.518426	100049.518571	7904.518600	7879.518469	100160.518588	100107.518577	7355.518516	100117.518496	100046.518563	100062.518413	7621.518630	7385.518529	7313.518451	100071.518514	100227.518592	100188.518595	7870.518457	100052.518548	100182.518578	7858.518581	100099.518597	7039.518631	100156.518612	7287.518604	100051.518513	7168.518409	100200.518491	7664.518599	7097.518454	7855.518447	7749.518424	100205.518470	100192.518621	100211.518437	100065.518569	7153.518481	7871.518452	100202.518422	100001.518462	7365.518636	100100.518579	7077B.518429	7072.518488	7295.518416	7178B.518427	100167.518552	100085.518596	7007.518570	7178A.518497	7135.518591	100079.518554	7429.518443	100009.518585	100077.518436	7325.518490	7361.518432	100070.518622	7049.518541	7267.518468	7010.518553	7094B.518430	7145.518545	7125.518489	7242B.518626	7061.518629	7094C.518506	7775.518537	7094A.518503	7352.518512	7594.518572	7233.518551	7632.518526	7095.518539	7454.518419	7360.518446	100157.518518	7016.518555	100175.518515	7242A.518519	7646.518523	100139.518500
NR_117719.1_Streptococcus_dentisani_strain_7747_16S_ribosomal_RNA_gene__partial_sequence	9	1	8	0	1	0	0	0	6	0	0	0	2	154	0	0	2	0	0	1	0	2	0	0	0	26	3	6	16	57	1	50	12	9	2	15	7	1	13	3	2	2	1	1	1	1	2	3	1	1	8	2	2	1	1	1	0	2	0	1	6	6	4	1	5	2	1	1	6	1	1	1	1	6	1	2	2	1	2	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NR_040865.1_Bacteroides_ovatus_strain_JCM_5824_16S_ribosomal_RNA_gene__partial_sequence	0	543	0	0	0	0	0	3	0	68	4	165	0	0	424	11	14	100	0	114	83	0	39	239	2	1	1	1	16	1	89	4	2	142	46	15	0	0	25	0	10	157	1	0	330	103	0	0	20	0	0	232	0	1	2	142	243	187	0	0	20	0	1	0	0	33	7	0	267	168	58	158	15	5	11	1	10	0	0	0	2	0	0	0	527	129	0	0	287	6	0	0	119	0	0	2	204	1063	0	0	174	36	0	16	15	0	9	0	0	52	2	29	0	0	25	3	27	7	108	248	7	0	33	360	22	2	0	0	0	26	5	15	0	33	0	0	36	0	0	0	24	1	30	0	44	1	0	66	61	45	0	17	399	0	228	0	0	18	12	22	6	0	74	0	2	92	0	6	1	444	0	0	0	22	0	8	27	0	3	18	5	0	0	185	250	0	2	10	3	369	31	0	0	0	33	28	5	0	11	0	13	48	0	32	0	15	2	0	802	33	0	0	0	1	4	0	0	0	18	0	0	0	0	1	0	0	1	0	0	26	5	0	0
NR_036800.1_{Ruminococcus}_gnavus_strain_ATCC_29149_16S_ribosomal_RNA_gene__partial_sequence	41	0	2636	9	1007	37	1437	0	18	11	70	23	0	862	0	0	4	8	199	0	0	16	2	98	15	8	1	258	230	37	47	1306	5	276	3	554	4	0	269	2	239	29	2	830	22	106	1	85	0	0	0	29	19	10	327	7	10	14	2	5	82	32	56	435	1649	6	64	187	138	5	0	12	0	5	5	1	11	4	1	106	37	1117	24	178	22	0	1	22	1	753	205	21	68	6	244	30	8	2	66	464	1	4	12	1	72	1	4	1	3	15	0	3	157	1	3	1	32	2	2	39	7	155	4	1	220	39	0	0	1	3	1	2	27	204	1	0	1	8	178	4	3	1	14	314	0	0	4	1	153	1	1	53	1	0	30	0	7	5	2	0	53	15	0	5	3	18	105	4	54	78	14	0	1	0	3	31	1	153	5	1	122	1	327	3	497	53	306	37	0	68	50	0	1050	6	244	68	0	7	0	1080	1	0	151	45	108	5	11	1	50	56	473	250	513	0	5	17	747	196	100	2	11	16	0	176	0	26	3	0	9	1	8	0	0
NR_028816.1_Turicibacter_sanguinis_strain_MOL361_16S_ribosomal_RNA_gene__complete_sequence	4	6	0	2	0	20	0	7	0	47	0	9	4	0	0	1	4	0	0	4	0	0	0	37	0	0	10	0	0	26	0	0	0	0	2	0	0	0	0	1	0	3	0	0	0	1	28	0	0	0	0	0	0	32	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	27	0	1	0	0	15	0	0	0	5	7	0	0	0	1	0	0	0	1	4	0	2	5	21	0	0	13	33	1	4	30	0	2	0	0	46	8	2	10	0	0	5	0	7	8	0	0	0	54	1	1	0	0	0	32	0	0	0	0	1	0	0	5	4	4	13	17	139	2	0	3	14	21	0	0	0	3	1	0	1	7	0	0	6	0	0	0	0	104	2	10	0	0	14	4	0	4	0	20	0	1	0	0	12	0	0	0	11	3	2	2	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026204.1_{Clostridium}_viride_strain_T2-7_16S_ribosomal_RNA_gene__partial_sequence	36	44	0	2	0	0	0	9	0	60	10	9	6	0	38	12	21	4	10	1	3	46	14	0	48	0	16	0	6	1	3	0	40	9	25	0	2	0	2	14	5	10	0	0	2	3	24	0	5	2	0	24	0	10	19	0	8	24	14	30	0	0	0	0	0	18	0	0	0	15	0	0	0	11	11	0	0	0	7	0	0	0	3	0	0	17	0	18	14	48	0	16	0	0	0	2	16	5	2	0	0	8	10	11	0	14	3	0	16	0	8	8	1	12	19	4	13	58	0	0	0	33	0	0	0	12	15	2	18	14	1	6	3	23	32	0	1	52	1	7	26	6	24	0	0	15	35	7	18	8	0	6	0	45	7	10	0	22	2	0	27	0	4	2	3	15	0	2	53	7	36	3	12	4	32	0	19	0	0	23	5	5	0	1	0	0	20	0	0	14	21	11	0	0	0	0	9	33	0	0	0	0	0	1	0	38	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NR_025025.1_Papillibacter_cinnamivorans_strain_CIN1_16S_ribosomal_RNA_gene__partial_sequence	9	25	0	0	3	0	0	2	0	3	1	0	28	0	3	6	0	7	0	21	2	0	18	5	3	0	2	0	0	0	11	16	0	0	22	0	0	0	0	87	40	7	1	0	2	72	0	0	5	1	0	0	0	0	1	9	0	0	0	0	0	0	6	0	0	3	0	0	0	13	0	0	0	8	0	1	0	1	2	0	0	0	12	10	9	9	0	0	16	40	14	114	0	0	0	0	7	4	0	0	0	2	0	41	0	1	0	0	0	0	2	4	0	0	1	1	7	2	2	0	3	0	13	2	12	0	2	1	1	13	48	2	1	22	177	0	2	0	0	7	1	35	3	0	3	0	1	3	0	2	10	0	0	0	2	0	0	18	2	2	0	12	2	0	4	0	19	1	3	0	29	0	2	2	0	5	0	4	5	7	10	3	0	0	0	0	3	28	0	4	7	1	0	0	0	0	10	0	0	0	0	0	1	0	0	20	0	0	22	3	11	0	0	0	7	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024906.1_Enterococcus_mundtii_strain_ATCC_43186_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	64	0	0	0	1	0	0	0	14	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	19	0	1	0	0	0	0	158	1	0	0	0	0	0	0	34	3	0	0	4	0	1	1	0	0	31	0	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	1	1	0	0	18	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	0	0	0	0	0	0	239	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	5	0	0	0	0	0	5	0	1	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	6	1	1	0	247	0	10	0	8	0	0	0	0	0	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_024750.1_Coprococcus_catus_strain_VPI-C6-61_16S_ribosomal_RNA_gene__partial_sequence	36	4	0	9	0	0	0	14	0	0	0	0	24	0	14	10	5	0	0	0	7	0	0	0	0	0	9	3	0	42	35	0	0	0	16	0	0	0	2	6	0	0	0	0	0	63	14	0	34	0	0	0	0	73	0	2	1	0	9	12	0	7	4	3	0	1	11	0	0	9	0	19	0	19	26	0	0	0	20	0	0	0	0	73	2	11	0	0	1	17	0	3	0	6	0	0	0	7	1	0	0	13	6	8	0	3	0	0	0	87	9	4	9	26	2	7	24	0	4	6	0	0	0	12	0	36	7	3	22	20	13	5	7	10	15	0	8	0	0	35	4	4	2	1	4	1	0	0	0	4	30	0	0	5	8	10	0	6	14	0	0	0	0	2	0	19	0	2	6	0	42	7	8	21	46	3	60	49	0	0	0	15	0	3	0	0	0	16	0	0	0	0	0	12	0	0	10	0	7	0	0	0	0	0	1	0	0	0	7	1	0	0	0	7	9	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
NR_024733.1_Coprobacillus_cateniformis_strain_JCM_10604_16S_ribosomal_RNA_gene__partial_sequence	4	26	0	2	0	0	0	5	0	12	0	0	0	0	0	0	3	0	0	6	3	29	16	0	0	2	0	0	0	0	3	0	0	0	4	1	25	0	0	1	0	0	21	0	1	0	0	0	20	0	0	2	7	33	0	0	0	6	44	0	0	0	0	28	16	0	56	0	0	1	0	0	0	0	0	13	0	0	0	0	40	1	0	0	0	2	6	0	1	4	0	0	0	0	0	0	0	9	0	0	0	3	0	33	15	1	2	0	0	0	0	42	0	1	0	0	68	0	3	0	0	32	0	68	0	0	2	0	0	5	0	12	0	0	0	0	0	107	0	6	0	0	3	0	10	1	0	0	1	5	0	0	0	0	9	14	0	0	0	0	0	3	0	0	0	7	0	9	0	0	10	0	0	0	0	0	5	12	1	0	0	40	0	0	0	0	0	0	0	0	0	8	0	0	0	0	4	0	0	0	7	0	11	0	0	0	0	5	2	0	0	0	0	66	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
NR_024719.1_{Clostridium}_hylemonae_strain_TN-272_16S_ribosomal_RNA_gene__partial_sequence	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	5	0	6	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	1	0	0	0	0	0	0	0	0	0	0	1	9	0	0	1	0	29	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
